"word","sentence","vampires"
"to",3966,0
"make",3966,0
"her",3966,0
"understand",3966,0
"her",3966,0
"own",3966,0
"wishes",3966,0
"and",3966,0
"never",3966,0
"had",3966,0
"she",3966,0
"so",3966,0
"honestly",3966,0
"felt",3966,0
"that",3966,0
"she",3966,0
"could",3966,0
"have",3966,0
"loved",3966,0
"him",3966,0
"as",3966,0
"now",3966,0
"when",3966,0
"all",3966,0
"love",3966,0
"must",3966,0
"be",3966,0
"vain",3966,0
"but",3967,0
"self",3967,0
"though",3967,0
"it",3967,0
"would",3967,0
"intrude",3967,0
"could",3967,0
"not",3967,0
"engross",3967,0
"her",3967,0
"lydia",3968,0
"the",3968,0
"humiliation",3968,0
"the",3968,0
"misery",3968,0
"she",3968,0
"was",3968,0
"bringing",3968,0
"on",3968,0
"them",3968,0
"all",3968,0
"soon",3968,0
"swallowed",3968,0
"up",3968,0
"every",3968,0
"private",3968,0
"care",3968,0
"and",3968,0
"covering",3968,0
"her",3968,0
"face",3968,0
"with",3968,0
"her",3968,0
"handkerchief",3968,0
"elizabeth",3968,0
"was",3968,0
"soon",3968,0
"lost",3968,0
"to",3968,0
"everything",3968,0
"else",3968,0
"and",3968,0
"after",3968,0
"a",3968,0
"pause",3968,0
"of",3968,0
"several",3968,0
"minutes",3968,0
"was",3968,0
"only",3968,0
"recalled",3968,0
"to",3968,0
"a",3968,0
"sense",3968,0
"of",3968,0
"her",3968,0
"situation",3968,0
"by",3968,0
"the",3968,0
"voice",3968,0
"of",3968,0
"her",3968,0
"companion",3968,0
"who",3968,0
"in",3968,0
"a",3968,0
"manner",3968,0
"which",3968,0
"though",3968,0
"it",3968,0
"spoke",3968,0
"compassion",3968,0
"spoke",3968,0
"likewise",3968,0
"restraint",3968,0
"said",3968,0
"i",3968,0
"am",3968,0
"afraid",3968,0
"you",3968,0
"have",3968,0
"been",3968,0
"long",3968,0
"desiring",3968,0
"my",3968,0
"absence",3968,0
"nor",3968,0
"have",3968,0
"i",3968,0
"anything",3968,0
"to",3968,0
"plead",3968,0
"in",3968,0
"excuse",3968,0
"of",3968,0
"my",3968,0
"stay",3968,0
"but",3968,0
"real",3968,0
"though",3968,0
"unavailing",3968,0
"concern",3968,0
"would",3969,0
"to",3969,0
"heaven",3969,0
"that",3969,0
"anything",3969,0
"could",3969,0
"be",3969,0
"either",3969,0
"said",3969,0
"or",3969,0
"done",3969,0
"on",3969,0
"my",3969,0
"part",3969,0
"that",3969,0
"might",3969,0
"offer",3969,0
"consolation",3969,0
"to",3969,0
"such",3969,0
"distress",3969,0
"but",3970,0
"i",3970,0
"will",3970,0
"not",3970,0
"torment",3970,0
"you",3970,0
"with",3970,0
"vain",3970,0
"wishes",3970,0
"which",3970,0
"may",3970,0
"seem",3970,0
"purposely",3970,0
"to",3970,0
"ask",3970,0
"for",3970,0
"your",3970,0
"thanks",3970,0
"this",3971,0
"unfortunate",3971,0
"affair",3971,0
"will",3971,0
"i",3971,0
"fear",3971,0
"prevent",3971,0
"my",3971,0
"sister's",3971,0
"having",3971,0
"the",3971,0
"pleasure",3971,0
"of",3971,0
"seeing",3971,0
"you",3971,0
"at",3971,0
"pemberley",3971,0
"to-day",3971,0
"oh",3972,0
"yes",3972,0
"be",3973,0
"so",3973,0
"kind",3973,0
"as",3973,0
"to",3973,0
"apologise",3973,0
"for",3973,0
"us",3973,0
"to",3973,0
"miss",3973,0
"darcy",3973,0
"say",3974,0
"that",3974,0
"urgent",3974,0
"business",3974,0
"calls",3974,0
"us",3974,0
"home",3974,0
"immediately",3974,0
"conceal",3975,0
"the",3975,0
"unhappy",3975,0
"truth",3975,0
"as",3975,0
"long",3975,0
"as",3975,0
"it",3975,0
"is",3975,0
"possible",3975,0
"i",3975,0
"know",3975,0
"it",3975,0
"cannot",3975,0
"be",3975,0
"long",3975,0
"he",3976,0
"readily",3976,0
"assured",3976,0
"her",3976,0
"of",3976,0
"his",3976,0
"secrecy",3976,0
"again",3976,0
"expressed",3976,0
"his",3976,0
"sorrow",3976,0
"for",3976,0
"her",3976,0
"distress",3976,0
"wished",3976,0
"it",3976,0
"a",3976,0
"happier",3976,0
"conclusion",3976,0
"than",3976,0
"there",3976,0
"was",3976,0
"at",3976,0
"present",3976,0
"reason",3976,0
"to",3976,0
"hope",3976,0
"and",3976,0
"leaving",3976,0
"his",3976,0
"compliments",3976,0
"for",3976,0
"her",3976,0
"relations",3976,0
"with",3976,0
"only",3976,0
"one",3976,0
"serious",3976,0
"parting",3976,0
"look",3976,0
"went",3976,0
"away",3976,0
"as",3977,0
"he",3977,0
"quitted",3977,0
"the",3977,0
"room",3977,0
"elizabeth",3977,0
"felt",3977,0
"how",3977,0
"improbable",3977,0
"it",3977,0
"was",3977,0
"that",3977,0
"they",3977,0
"should",3977,0
"ever",3977,0
"see",3977,0
"each",3977,0
"other",3977,0
"again",3977,0
"on",3977,0
"such",3977,0
"terms",3977,0
"of",3977,0
"cordiality",3977,0
"as",3977,0
"had",3977,0
"marked",3977,0
"their",3977,0
"several",3977,0
"meetings",3977,0
"in",3977,0
"derbyshire",3977,0
"and",3977,0
"as",3977,0
"she",3977,0
"threw",3977,0
"a",3977,0
"retrospective",3977,0
"glance",3977,0
"over",3977,0
"the",3977,0
"whole",3977,0
"of",3977,0
"their",3977,0
"acquaintance",3977,0
"so",3977,0
"full",3977,0
"of",3977,0
"contradictions",3977,0
"and",3977,0
"varieties",3977,0
"sighed",3977,0
"at",3977,0
"the",3977,0
"perverseness",3977,0
"of",3977,0
"those",3977,0
"feelings",3977,0
"which",3977,0
"would",3977,0
"now",3977,0
"have",3977,0
"promoted",3977,0
"its",3977,0
"continuance",3977,0
"and",3977,0
"would",3977,0
"formerly",3977,0
"have",3977,0
"rejoiced",3977,0
"in",3977,0
"its",3977,0
"termination",3977,0
"if",3978,0
"gratitude",3978,0
"and",3978,0
"esteem",3978,0
"are",3978,0
"good",3978,0
"foundations",3978,0
"of",3978,0
"affection",3978,0
"elizabeth's",3978,0
"change",3978,0
"of",3978,0
"sentiment",3978,0
"will",3978,0
"be",3978,0
"neither",3978,0
"improbable",3978,0
"nor",3978,0
"faulty",3978,0
"but",3979,0
"if",3979,0
"otherwise",3979,0
"if",3979,0
"regard",3979,0
"springing",3979,0
"from",3979,0
"such",3979,0
"sources",3979,0
"is",3979,0
"unreasonable",3979,0
"or",3979,0
"unnatural",3979,0
"in",3979,0
"comparison",3979,0
"of",3979,0
"what",3979,0
"is",3979,0
"so",3979,0
"often",3979,0
"described",3979,0
"as",3979,0
"arising",3979,0
"on",3979,0
"a",3979,0
"first",3979,0
"interview",3979,0
"with",3979,0
"its",3979,0
"object",3979,0
"and",3979,0
"even",3979,0
"before",3979,0
"two",3979,0
"words",3979,0
"have",3979,0
"been",3979,0
"exchanged",3979,0
"nothing",3979,0
"can",3979,0
"be",3979,0
"said",3979,0
"in",3979,0
"her",3979,0
"defence",3979,0
"except",3979,0
"that",3979,0
"she",3979,0
"had",3979,0
"given",3979,0
"somewhat",3979,0
"of",3979,0
"a",3979,0
"trial",3979,0
"to",3979,0
"the",3979,0
"latter",3979,0
"method",3979,0
"in",3979,0
"her",3979,0
"partiality",3979,0
"for",3979,0
"wickham",3979,0
"and",3979,0
"that",3979,0
"its",3979,0
"ill",3979,0
"success",3979,0
"might",3979,0
"perhaps",3979,0
"authorise",3979,0
"her",3979,0
"to",3979,0
"seek",3979,0
"the",3979,0
"other",3979,0
"less",3979,0
"interesting",3979,0
"mode",3979,0
"of",3979,0
"attachment",3979,0
"be",3980,0
"that",3980,0
"as",3980,0
"it",3980,0
"may",3980,0
"she",3980,0
"saw",3980,0
"him",3980,0
"go",3980,0
"with",3980,0
"regret",3980,0
"and",3980,0
"in",3980,0
"this",3980,0
"early",3980,0
"example",3980,0
"of",3980,0
"what",3980,0
"lydia's",3980,0
"infamy",3980,0
"must",3980,0
"produce",3980,0
"found",3980,0
"additional",3980,0
"anguish",3980,0
"as",3980,0
"she",3980,0
"reflected",3980,0
"on",3980,0
"that",3980,0
"wretched",3980,0
"business",3980,0
"never",3981,0
"since",3981,0
"reading",3981,0
"jane's",3981,0
"second",3981,0
"letter",3981,0
"had",3981,0
"she",3981,0
"entertained",3981,0
"a",3981,0
"hope",3981,0
"of",3981,0
"wickham's",3981,0
"meaning",3981,0
"to",3981,0
"marry",3981,0
"her",3981,0
"no",3982,0
"one",3982,0
"but",3982,0
"jane",3982,0
"she",3982,0
"thought",3982,0
"could",3982,0
"flatter",3982,0
"herself",3982,0
"with",3982,0
"such",3982,0
"an",3982,0
"expectation",3982,0
"surprise",3983,0
"was",3983,0
"the",3983,0
"least",3983,0
"of",3983,0
"her",3983,0
"feelings",3983,0
"on",3983,0
"this",3983,0
"development",3983,0
"while",3984,0
"the",3984,0
"contents",3984,0
"of",3984,0
"the",3984,0
"first",3984,0
"letter",3984,0
"remained",3984,0
"in",3984,0
"her",3984,0
"mind",3984,0
"she",3984,0
"was",3984,0
"all",3984,0
"surprise",3984,0
"all",3984,0
"astonishment",3984,0
"that",3984,0
"wickham",3984,0
"should",3984,0
"marry",3984,0
"a",3984,0
"girl",3984,0
"whom",3984,0
"it",3984,0
"was",3984,0
"impossible",3984,0
"he",3984,0
"could",3984,0
"marry",3984,0
"for",3984,0
"money",3984,0
"and",3984,0
"how",3984,0
"lydia",3984,0
"could",3984,0
"ever",3984,0
"have",3984,0
"attached",3984,0
"him",3984,0
"had",3984,0
"appeared",3984,0
"incomprehensible",3984,0
"but",3985,0
"now",3985,0
"it",3985,0
"was",3985,0
"all",3985,0
"too",3985,0
"natural",3985,0
"for",3986,0
"such",3986,0
"an",3986,0
"attachment",3986,0
"as",3986,0
"this",3986,0
"she",3986,0
"might",3986,0
"have",3986,0
"sufficient",3986,0
"charms",3986,0
"and",3986,0
"though",3986,0
"she",3986,0
"did",3986,0
"not",3986,0
"suppose",3986,0
"lydia",3986,0
"to",3986,0
"be",3986,0
"deliberately",3986,0
"engaging",3986,0
"in",3986,0
"an",3986,0
"elopement",3986,0
"without",3986,0
"the",3986,0
"intention",3986,0
"of",3986,0
"marriage",3986,0
"she",3986,0
"had",3986,0
"no",3986,0
"difficulty",3986,0
"in",3986,0
"believing",3986,0
"that",3986,0
"neither",3986,0
"her",3986,0
"virtue",3986,0
"nor",3986,0
"her",3986,0
"understanding",3986,0
"would",3986,0
"preserve",3986,0
"her",3986,0
"from",3986,0
"falling",3986,0
"an",3986,0
"easy",3986,0
"prey",3986,0
"she",3987,0
"had",3987,0
"never",3987,0
"perceived",3987,0
"while",3987,0
"the",3987,0
"regiment",3987,0
"was",3987,0
"in",3987,0
"hertfordshire",3987,0
"that",3987,0
"lydia",3987,0
"had",3987,0
"any",3987,0
"partiality",3987,0
"for",3987,0
"him",3987,0
"but",3987,0
"she",3987,0
"was",3987,0
"convinced",3987,0
"that",3987,0
"lydia",3987,0
"wanted",3987,0
"only",3987,0
"encouragement",3987,0
"to",3987,0
"attach",3987,0
"herself",3987,0
"to",3987,0
"anybody",3987,0
"sometimes",3988,0
"one",3988,0
"officer",3988,0
"sometimes",3988,0
"another",3988,0
"had",3988,0
"been",3988,0
"her",3988,0
"favourite",3988,0
"as",3988,0
"their",3988,0
"attentions",3988,0
"raised",3988,0
"them",3988,0
"in",3988,0
"her",3988,0
"opinion",3988,0
"her",3989,0
"affections",3989,0
"had",3989,0
"continually",3989,0
"been",3989,0
"fluctuating",3989,0
"but",3989,0
"never",3989,0
"without",3989,0
"an",3989,0
"object",3989,0
"the",3990,0
"mischief",3990,0
"of",3990,0
"neglect",3990,0
"and",3990,0
"mistaken",3990,0
"indulgence",3990,0
"towards",3990,0
"such",3990,0
"a",3990,0
"girl",3990,0
"oh",3990,0
"how",3991,0
"acutely",3991,0
"did",3991,0
"she",3991,0
"now",3991,0
"feel",3991,0
"it",3991,0
"she",3992,0
"was",3992,0
"wild",3992,0
"to",3992,0
"be",3992,0
"at",3992,0
"home",3992,0
"to",3992,0
"hear",3992,0
"to",3992,0
"see",3992,0
"to",3992,0
"be",3992,0
"upon",3992,0
"the",3992,0
"spot",3992,0
"to",3992,0
"share",3992,0
"with",3992,0
"jane",3992,0
"in",3992,0
"the",3992,0
"cares",3992,0
"that",3992,0
"must",3992,0
"now",3992,0
"fall",3992,0
"wholly",3992,0
"upon",3992,0
"her",3992,0
"in",3992,0
"a",3992,0
"family",3992,0
"so",3992,0
"deranged",3992,0
"a",3992,0
"father",3992,0
"absent",3992,0
"a",3992,0
"mother",3992,0
"incapable",3992,0
"of",3992,0
"exertion",3992,0
"and",3992,0
"requiring",3992,0
"constant",3992,0
"attendance",3992,0
"and",3992,0
"though",3992,0
"almost",3992,0
"persuaded",3992,0
"that",3992,0
"nothing",3992,0
"could",3992,0
"be",3992,0
"done",3992,0
"for",3992,0
"lydia",3992,0
"her",3992,0
"uncle's",3992,0
"interference",3992,0
"seemed",3992,0
"of",3992,0
"the",3992,0
"utmost",3992,0
"importance",3992,0
"and",3992,0
"till",3992,0
"he",3992,0
"entered",3992,0
"the",3992,0
"room",3992,0
"her",3992,0
"impatience",3992,0
"was",3992,0
"severe",3992,0
"mr",3993,0
"and",3993,0
"mrs",3993,0
"gardiner",3993,0
"had",3993,0
"hurried",3993,0
"back",3993,0
"in",3993,0
"alarm",3993,0
"supposing",3993,0
"by",3993,0
"the",3993,0
"servant's",3993,0
"account",3993,0
"that",3993,0
"their",3993,0
"niece",3993,0
"was",3993,0
"taken",3993,0
"suddenly",3993,0
"ill",3993,0
"but",3993,0
"satisfying",3993,0
"them",3993,0
"instantly",3993,0
"on",3993,0
"that",3993,0
"head",3993,0
"she",3993,0
"eagerly",3993,0
"communicated",3993,0
"the",3993,0
"cause",3993,0
"of",3993,0
"their",3993,0
"summons",3993,0
"reading",3993,0
"the",3993,0
"two",3993,0
"letters",3993,0
"aloud",3993,0
"and",3993,0
"dwelling",3993,0
"on",3993,0
"the",3993,0
"postscript",3993,0
"of",3993,0
"the",3993,0
"last",3993,0
"with",3993,0
"trembling",3993,0
"energy",3993,0
"though",3993,0
"lydia",3993,0
"had",3993,0
"never",3993,0
"been",3993,0
"a",3993,0
"favourite",3993,0
"with",3993,0
"them",3993,0
"mr",3993,0
"and",3993,0
"mrs",3993,0
"gardiner",3993,0
"could",3993,0
"not",3993,0
"but",3993,0
"be",3993,0
"deeply",3993,0
"afflicted",3993,0
"not",3994,0
"lydia",3994,0
"only",3994,0
"but",3994,0
"all",3994,0
"were",3994,0
"concerned",3994,0
"in",3994,0
"it",3994,0
"and",3994,0
"after",3994,0
"the",3994,0
"first",3994,0
"exclamations",3994,0
"of",3994,0
"surprise",3994,0
"and",3994,0
"horror",3994,0
"mr",3994,0
"gardiner",3994,0
"promised",3994,0
"every",3994,0
"assistance",3994,0
"in",3994,0
"his",3994,0
"power",3994,0
"elizabeth",3995,0
"though",3995,0
"expecting",3995,0
"no",3995,0
"less",3995,0
"thanked",3995,0
"him",3995,0
"with",3995,0
"tears",3995,0
"of",3995,0
"gratitude",3995,0
"and",3995,0
"all",3995,0
"three",3995,0
"being",3995,0
"actuated",3995,0
"by",3995,0
"one",3995,0
"spirit",3995,0
"everything",3995,0
"relating",3995,0
"to",3995,0
"their",3995,0
"journey",3995,0
"was",3995,0
"speedily",3995,0
"settled",3995,0
"they",3996,0
"were",3996,0
"to",3996,0
"be",3996,0
"off",3996,0
"as",3996,0
"soon",3996,0
"as",3996,0
"possible",3996,0
"but",3997,0
"what",3997,0
"is",3997,0
"to",3997,0
"be",3997,0
"done",3997,0
"about",3997,0
"pemberley",3997,0
"cried",3998,0
"mrs",3998,0
"gardiner",3998,0
"john",3999,0
"told",3999,0
"us",3999,0
"mr",3999,0
"darcy",3999,0
"was",3999,0
"here",3999,0
"when",3999,0
"you",3999,0
"sent",3999,0
"for",3999,0
"us",3999,0
"was",3999,0
"it",3999,0
"so",3999,0
"yes",4000,0
"and",4000,0
"i",4000,0
"told",4000,0
"him",4000,0
"we",4000,0
"should",4000,0
"not",4000,0
"be",4000,0
"able",4000,0
"to",4000,0
"keep",4000,0
"our",4000,0
"engagement",4000,0
"that",4001,0
"is",4001,0
"all",4001,0
"settled",4001,0
"what",4002,0
"is",4002,0
"all",4002,0
"settled",4002,0
"repeated",4003,0
"the",4003,0
"other",4003,0
"as",4003,0
"she",4003,0
"ran",4003,0
"into",4003,0
"her",4003,0
"room",4003,0
"to",4003,0
"prepare",4003,0
"and",4004,0
"are",4004,0
"they",4004,0
"upon",4004,0
"such",4004,0
"terms",4004,0
"as",4004,0
"for",4004,0
"her",4004,0
"to",4004,0
"disclose",4004,0
"the",4004,0
"real",4004,0
"truth",4004,0
"oh",4005,0
"that",4005,0
"i",4005,0
"knew",4005,0
"how",4005,0
"it",4005,0
"was",4005,0
"but",4006,0
"wishes",4006,0
"were",4006,0
"vain",4006,0
"or",4006,0
"at",4006,0
"least",4006,0
"could",4006,0
"only",4006,0
"serve",4006,0
"to",4006,0
"amuse",4006,0
"her",4006,0
"in",4006,0
"the",4006,0
"hurry",4006,0
"and",4006,0
"confusion",4006,0
"of",4006,0
"the",4006,0
"following",4006,0
"hour",4006,0
"had",4007,0
"elizabeth",4007,0
"been",4007,0
"at",4007,0
"leisure",4007,0
"to",4007,0
"be",4007,0
"idle",4007,0
"she",4007,0
"would",4007,0
"have",4007,0
"remained",4007,0
"certain",4007,0
"that",4007,0
"all",4007,0
"employment",4007,0
"was",4007,0
"impossible",4007,0
"to",4007,0
"one",4007,0
"so",4007,0
"wretched",4007,0
"as",4007,0
"herself",4007,0
"but",4007,0
"she",4007,0
"had",4007,0
"her",4007,0
"share",4007,0
"of",4007,0
"business",4007,0
"as",4007,0
"well",4007,0
"as",4007,0
"her",4007,0
"aunt",4007,0
"and",4007,0
"amongst",4007,0
"the",4007,0
"rest",4007,0
"there",4007,0
"were",4007,0
"notes",4007,0
"to",4007,0
"be",4007,0
"written",4007,0
"to",4007,0
"all",4007,0
"their",4007,0
"friends",4007,0
"at",4007,0
"lambton",4007,0
"with",4007,0
"false",4007,0
"excuses",4007,0
"for",4007,0
"their",4007,0
"sudden",4007,0
"departure",4007,0
"an",4008,0
"hour",4008,0
"however",4008,0
"saw",4008,0
"the",4008,0
"whole",4008,0
"completed",4008,0
"and",4008,0
"mr",4008,0
"gardiner",4008,0
"meanwhile",4008,0
"having",4008,0
"settled",4008,0
"his",4008,0
"account",4008,0
"at",4008,0
"the",4008,0
"inn",4008,0
"nothing",4008,0
"remained",4008,0
"to",4008,0
"be",4008,0
"done",4008,0
"but",4008,0
"to",4008,0
"go",4008,0
"and",4008,0
"elizabeth",4008,0
"after",4008,0
"all",4008,0
"the",4008,0
"misery",4008,0
"of",4008,0
"the",4008,0
"morning",4008,0
"found",4008,0
"herself",4008,0
"in",4008,0
"a",4008,0
"shorter",4008,0
"space",4008,0
"of",4008,0
"time",4008,0
"than",4008,0
"she",4008,0
"could",4008,0
"have",4008,0
"supposed",4008,0
"seated",4008,0
"in",4008,0
"the",4008,0
"carriage",4008,0
"and",4008,0
"on",4008,0
"the",4008,0
"road",4008,0
"to",4008,0
"longbourn",4008,0
"chapter",4009,0
"47",4009,0
"i",4009,0
"have",4009,0
"been",4009,0
"thinking",4009,0
"it",4009,0
"over",4009,0
"again",4009,0
"elizabeth",4009,0
"said",4009,0
"her",4009,0
"uncle",4009,0
"as",4009,0
"they",4009,0
"drove",4009,0
"from",4009,0
"the",4009,0
"town",4009,0
"and",4009,0
"really",4009,0
"upon",4009,0
"serious",4009,0
"consideration",4009,0
"i",4009,0
"am",4009,0
"much",4009,0
"more",4009,0
"inclined",4009,0
"than",4009,0
"i",4009,0
"was",4009,0
"to",4009,0
"judge",4009,0
"as",4009,0
"your",4009,0
"eldest",4009,0
"sister",4009,0
"does",4009,0
"on",4009,0
"the",4009,0
"matter",4009,0
"it",4010,0
"appears",4010,0
"to",4010,0
"me",4010,0
"so",4010,0
"very",4010,0
"unlikely",4010,0
"that",4010,0
"any",4010,0
"young",4010,0
"man",4010,0
"should",4010,0
"form",4010,0
"such",4010,0
"a",4010,0
"design",4010,0
"against",4010,0
"a",4010,0
"girl",4010,0
"who",4010,0
"is",4010,0
"by",4010,0
"no",4010,0
"means",4010,0
"unprotected",4010,0
"or",4010,0
"friendless",4010,0
"and",4010,0
"who",4010,0
"was",4010,0
"actually",4010,0
"staying",4010,0
"in",4010,0
"his",4010,0
"colonel's",4010,0
"family",4010,0
"that",4010,0
"i",4010,0
"am",4010,0
"strongly",4010,0
"inclined",4010,0
"to",4010,0
"hope",4010,0
"the",4010,0
"best",4010,0
"could",4011,0
"he",4011,0
"expect",4011,0
"that",4011,0
"her",4011,0
"friends",4011,0
"would",4011,0
"not",4011,0
"step",4011,0
"forward",4011,0
"could",4012,0
"he",4012,0
"expect",4012,0
"to",4012,0
"be",4012,0
"noticed",4012,0
"again",4012,0
"by",4012,0
"the",4012,0
"regiment",4012,0
"after",4012,0
"such",4012,0
"an",4012,0
"affront",4012,0
"to",4012,0
"colonel",4012,0
"forster",4012,0
"his",4013,0
"temptation",4013,0
"is",4013,0
"not",4013,0
"adequate",4013,0
"to",4013,0
"the",4013,0
"risk",4013,0
"do",4014,0
"you",4014,0
"really",4014,0
"think",4014,0
"so",4014,0
"cried",4015,0
"elizabeth",4015,0
"brightening",4015,0
"up",4015,0
"for",4015,0
"a",4015,0
"moment",4015,0
"upon",4016,0
"my",4016,0
"word",4016,0
"said",4016,0
"mrs",4016,0
"gardiner",4016,0
"i",4016,0
"begin",4016,0
"to",4016,0
"be",4016,0
"of",4016,0
"your",4016,0
"uncle's",4016,0
"opinion",4016,0
"it",4017,0
"is",4017,0
"really",4017,0
"too",4017,0
"great",4017,0
"a",4017,0
"violation",4017,0
"of",4017,0
"decency",4017,0
"honour",4017,0
"and",4017,0
"interest",4017,0
"for",4017,0
"him",4017,0
"to",4017,0
"be",4017,0
"guilty",4017,0
"of",4017,0
"i",4018,0
"cannot",4018,0
"think",4018,0
"so",4018,0
"very",4018,0
"ill",4018,0
"of",4018,0
"wickham",4018,0
"can",4019,0
"you",4019,0
"yourself",4019,0
"lizzy",4019,0
"so",4019,0
"wholly",4019,0
"give",4019,0
"him",4019,0
"up",4019,0
"as",4019,0
"to",4019,0
"believe",4019,0
"him",4019,0
"capable",4019,0
"of",4019,0
"it",4019,0
"not",4020,0
"perhaps",4020,0
"of",4020,0
"neglecting",4020,0
"his",4020,0
"own",4020,0
"interest",4020,0
"but",4020,0
"of",4020,0
"every",4020,0
"other",4020,0
"neglect",4020,0
"i",4020,0
"can",4020,0
"believe",4020,0
"him",4020,0
"capable",4020,0
"if",4021,0
"indeed",4021,0
"it",4021,0
"should",4021,0
"be",4021,0
"so",4021,0
"but",4022,0
"i",4022,0
"dare",4022,0
"not",4022,0
"hope",4022,0
"it",4022,0
"why",4023,0
"should",4023,0
"they",4023,0
"not",4023,0
"go",4023,0
"on",4023,0
"to",4023,0
"scotland",4023,0
"if",4023,0
"that",4023,0
"had",4023,0
"been",4023,0
"the",4023,0
"case",4023,0
"in",4024,0
"the",4024,0
"first",4024,0
"place",4024,0
"replied",4024,0
"mr",4024,0
"gardiner",4024,0
"there",4024,0
"is",4024,0
"no",4024,0
"absolute",4024,0
"proof",4024,0
"that",4024,0
"they",4024,0
"are",4024,0
"not",4024,0
"gone",4024,0
"to",4024,0
"scotland",4024,0
"oh",4025,0
"but",4026,0
"their",4026,0
"removing",4026,0
"from",4026,0
"the",4026,0
"chaise",4026,0
"into",4026,0
"a",4026,0
"hackney",4026,0
"coach",4026,0
"is",4026,0
"such",4026,0
"a",4026,0
"presumption",4026,0
"and",4027,0
"besides",4027,0
"no",4027,0
"traces",4027,0
"of",4027,0
"them",4027,0
"were",4027,0
"to",4027,0
"be",4027,0
"found",4027,0
"on",4027,0
"the",4027,0
"barnet",4027,0
"road",4027,0
"well",4028,0
"then",4028,0
"supposing",4028,0
"them",4028,0
"to",4028,0
"be",4028,0
"in",4028,0
"london",4028,0
"they",4029,0
"may",4029,0
"be",4029,0
"there",4029,0
"though",4029,0
"for",4029,0
"the",4029,0
"purpose",4029,0
"of",4029,0
"concealment",4029,0
"for",4029,0
"no",4029,0
"more",4029,0
"exceptional",4029,0
"purpose",4029,0
"it",4030,0
"is",4030,0
"not",4030,0
"likely",4030,0
"that",4030,0
"money",4030,0
"should",4030,0
"be",4030,0
"very",4030,0
"abundant",4030,0
"on",4030,0
"either",4030,0
"side",4030,0
"and",4030,0
"it",4030,0
"might",4030,0
"strike",4030,0
"them",4030,0
"that",4030,0
"they",4030,0
"could",4030,0
"be",4030,0
"more",4030,0
"economically",4030,0
"though",4030,0
"less",4030,0
"expeditiously",4030,0
"married",4030,0
"in",4030,0
"london",4030,0
"than",4030,0
"in",4030,0
"scotland",4030,0
"but",4031,0
"why",4031,0
"all",4031,0
"this",4031,0
"secrecy",4031,0
"why",4032,0
"any",4032,0
"fear",4032,0
"of",4032,0
"detection",4032,0
"why",4033,0
"must",4033,0
"their",4033,0
"marriage",4033,0
"be",4033,0
"private",4033,0
"oh",4034,0
"no",4034,0
"no",4034,0
"this",4034,0
"is",4034,0
"not",4034,0
"likely",4034,0
"his",4035,0
"most",4035,0
"particular",4035,0
"friend",4035,0
"you",4035,0
"see",4035,0
"by",4035,0
"jane's",4035,0
"account",4035,0
"was",4035,0
"persuaded",4035,0
"of",4035,0
"his",4035,0
"never",4035,0
"intending",4035,0
"to",4035,0
"marry",4035,0
"her",4035,0
"wickham",4036,0
"will",4036,0
"never",4036,0
"marry",4036,0
"a",4036,0
"woman",4036,0
"without",4036,0
"some",4036,0
"money",4036,0
"he",4037,0
"cannot",4037,0
"afford",4037,0
"it",4037,0
"and",4038,0
"what",4038,0
"claims",4038,0
"has",4038,0
"lydia",4038,0
"what",4038,0
"attraction",4038,0
"has",4038,0
"she",4038,0
"beyond",4038,0
"youth",4038,0
"health",4038,0
"and",4038,0
"good",4038,0
"humour",4038,0
"that",4038,0
"could",4038,0
"make",4038,0
"him",4038,0
"for",4038,0
"her",4038,0
"sake",4038,0
"forego",4038,0
"every",4038,0
"chance",4038,0
"of",4038,0
"benefiting",4038,0
"himself",4038,0
"by",4038,0
"marrying",4038,0
"well",4038,0
"as",4039,0
"to",4039,0
"what",4039,0
"restraint",4039,0
"the",4039,0
"apprehensions",4039,0
"of",4039,0
"disgrace",4039,0
"in",4039,0
"the",4039,0
"corps",4039,0
"might",4039,0
"throw",4039,0
"on",4039,0
"a",4039,0
"dishonourable",4039,0
"elopement",4039,0
"with",4039,0
"her",4039,0
"i",4039,0
"am",4039,0
"not",4039,0
"able",4039,0
"to",4039,0
"judge",4039,0
"for",4039,0
"i",4039,0
"know",4039,0
"nothing",4039,0
"of",4039,0
"the",4039,0
"effects",4039,0
"that",4039,0
"such",4039,0
"a",4039,0
"step",4039,0
"might",4039,0
"produce",4039,0
"but",4040,0
"as",4040,0
"to",4040,0
"your",4040,0
"other",4040,0
"objection",4040,0
"i",4040,0
"am",4040,0
"afraid",4040,0
"it",4040,0
"will",4040,0
"hardly",4040,0
"hold",4040,0
"good",4040,0
"lydia",4041,0
"has",4041,0
"no",4041,0
"brothers",4041,0
"to",4041,0
"step",4041,0
"forward",4041,0
"and",4041,0
"he",4041,0
"might",4041,0
"imagine",4041,0
"from",4041,0
"my",4041,0
"father's",4041,0
"behaviour",4041,0
"from",4041,0
"his",4041,0
"indolence",4041,0
"and",4041,0
"the",4041,0
"little",4041,0
"attention",4041,0
"he",4041,0
"has",4041,0
"ever",4041,0
"seemed",4041,0
"to",4041,0
"give",4041,0
"to",4041,0
"what",4041,0
"was",4041,0
"going",4041,0
"forward",4041,0
"in",4041,0
"his",4041,0
"family",4041,0
"that",4041,0
"he",4041,0
"would",4041,0
